block,line,page,text,word_no,x0,x1,y0,y1
0,0,6,"c9,000",0,283.5776062011719,320.0035705566406,83.25977325439453,98.24407958984375
0,1,6,20,0,38.99800109863281,49.4379997253418,99.19817352294922,110.53817749023438
0,1,6,Tequeños,1,50.84199905395508,90.41500091552734,99.19817352294922,110.53817749023438
0,1,6,de,2,92.23300170898438,102.49300384521484,99.19817352294922,110.53817749023438
0,1,6,Queso,3,104.31100463867188,131.31100463867188,99.19817352294922,110.53817749023438
0,2,6,1,0,38.99800109863281,43.579002380371094,109.99816131591797,121.33816528320312
0,2,6,salsa,1,45.397003173828125,65.46700286865234,109.99816131591797,121.33816528320312
0,2,6,de,2,67.28500366210938,77.54500579833984,109.99816131591797,121.33816528320312
0,2,6,2,3,79.36300659179688,84.42100524902344,109.99816131591797,121.33816528320312
0,2,6,onzas,4,86.23900604248047,109.81900024414062,109.99816131591797,121.33816528320312
0,3,6,COMBO,0,24.117700576782227,81.95671844482422,81.02021789550781,100.59931182861328
0,3,6,20,1,84.94078063964844,103.6977310180664,81.02021789550781,100.59931182861328
0,3,6,TEQUEÑOS,2,106.22505187988281,190.4334259033203,81.02021789550781,100.59931182861328
0,3,6,DE,3,193.41748046875,212.69207763671875,81.41606140136719,100.59931182861328
1,0,6,"c5,500",0,281.1777038574219,317.44989013671875,130.53956604003906,145.52386474609375
1,1,6,10,0,38.99800109863281,48.961002349853516,146.4783935546875,157.81838989257812
1,1,6,Tequeños,1,50.3650016784668,89.93800354003906,146.4783935546875,157.81838989257812
1,1,6,de,2,91.7560043334961,102.01600646972656,146.4783935546875,157.81838989257812
1,1,6,Queso,3,103.8340072631836,130.83401489257812,146.4783935546875,157.81838989257812
1,2,6,1,0,38.99800109863281,43.579002380371094,157.27838134765625,168.61837768554688
1,2,6,salsa,1,45.397003173828125,65.46700286865234,157.27838134765625,168.61837768554688
1,2,6,de,2,67.28500366210938,77.54500579833984,157.27838134765625,168.61837768554688
1,2,6,2,3,79.36300659179688,84.42100524902344,157.27838134765625,168.61837768554688
1,2,6,onzas,4,86.23900604248047,109.81900024414062,157.27838134765625,168.61837768554688
1,3,6,COMBO,0,24.117700576782227,81.95671844482422,128.30043029785156,147.8795166015625
1,3,6,10,1,84.94078063964844,102.55587005615234,128.30043029785156,147.8795166015625
1,3,6,TEQUEÑOS,2,105.08319091796875,189.2915802001953,128.30043029785156,147.8795166015625
1,3,6,DE,3,192.27561950683594,211.5502166748047,128.69627380371094,147.8795166015625
2,0,6,"c3,000",0,272.53759765625,309.507568359375,177.0996856689453,192.083984375
2,1,6,COMBO,0,24.117700576782227,81.95671844482422,174.86048889160156,194.4395751953125
2,1,6,5,1,84.94078063964844,93.93863677978516,174.86048889160156,194.4395751953125
2,1,6,TEQUEÑOS,2,96.46595764160156,180.67433166503906,174.86048889160156,194.4395751953125
2,1,6,DE,3,183.65838623046875,202.9329833984375,175.25633239746094,194.4395751953125
3,0,6,5,0,38.99800109863281,43.89400100708008,193.03851318359375,204.37850952148438
3,0,6,Tequeños,1,45.29800033569336,84.87100219726562,193.03851318359375,204.37850952148438
3,0,6,de,2,86.68900299072266,96.94900512695312,193.03851318359375,204.37850952148438
3,0,6,Queso,3,98.76700592041016,125.76700592041016,193.03851318359375,204.37850952148438
3,1,6,1,0,38.99800109863281,43.579002380371094,203.8385009765625,215.17849731445312
3,1,6,salsa,1,45.397003173828125,65.46700286865234,203.8385009765625,215.17849731445312
3,1,6,de,2,67.28500366210938,77.54500579833984,203.8385009765625,215.17849731445312
3,1,6,2,3,79.36300659179688,84.42100524902344,203.8385009765625,215.17849731445312
3,1,6,onzas,4,86.23900604248047,109.81900024414062,203.8385009765625,215.17849731445312
4,0,6,"c9,500",0,461.658203125,497.46917724609375,309.09967041015625,324.083984375
4,1,6,3,0,324.3583984375,329.3533935546875,325.03851318359375,336.3785095214844
4,1,6,Arepas,1,331.17138671875,359.4493408203125,325.03851318359375,336.3785095214844
4,1,6,de,2,361.267333984375,371.5273132324219,325.03851318359375,336.3785095214844
4,1,6,Pollo,3,373.3453063964844,393.5673828125,325.03851318359375,336.3785095214844
4,2,6,3,0,324.3583984375,329.3533935546875,335.8385009765625,347.1784973144531
4,2,6,Arepas,1,331.17138671875,359.4493408203125,335.8385009765625,347.1784973144531
4,2,6,de,2,361.267333984375,371.5273132324219,335.8385009765625,347.1784973144531
4,2,6,Queso,3,373.3453063964844,400.3453063964844,335.8385009765625,347.1784973144531
4,3,6,3,0,324.3583984375,329.3533935546875,346.63848876953125,357.9784851074219
4,3,6,Arepas,1,331.17138671875,359.4493408203125,346.63848876953125,357.9784851074219
4,3,6,de,2,361.267333984375,371.5273132324219,346.63848876953125,357.9784851074219
4,3,6,Reina,3,373.3453063964844,395.69232177734375,346.63848876953125,357.9784851074219
4,3,6,Pepiada,4,397.51031494140625,429.53228759765625,346.63848876953125,357.9784851074219
4,4,6,3,0,324.3583984375,329.3533935546875,357.4384765625,368.7784729003906
4,4,6,Arepas,1,331.17138671875,359.4493408203125,357.4384765625,368.7784729003906
4,4,6,de,2,361.267333984375,371.5273132324219,357.4384765625,368.7784729003906
4,4,6,Carne,3,373.3453063964844,397.1683044433594,357.4384765625,368.7784729003906
4,4,6,Mechada,4,398.9862976074219,435.5352783203125,357.4384765625,368.7784729003906
4,5,6,1,0,324.3583984375,328.93939208984375,368.23846435546875,379.5784606933594
4,5,6,Salsa,1,330.75738525390625,351.3853759765625,368.23846435546875,379.5784606933594
4,5,6,de,2,353.203369140625,363.4633483886719,368.23846435546875,379.5784606933594
4,5,6,2,3,365.2813415527344,370.33935546875,368.23846435546875,379.5784606933594
4,5,6,onzas,4,372.1573181152344,395.73822021484375,368.23846435546875,379.5784606933594
5,0,6,COMBO,0,309.4775085449219,367.3165283203125,306.8605041503906,326.4396057128906
5,0,6,12,1,370.3005676269531,387.2457580566406,306.8605041503906,326.4396057128906
5,0,6,AREPAS,2,390.2298278808594,449.54718017578125,306.8605041503906,326.4396057128906
6,0,6,"c5,500",0,456.3778991699219,492.65008544921875,392.3798522949219,407.3641662597656
6,1,6,2,0,324.3583984375,329.4164123535156,408.3188171386719,419.6588134765625
6,1,6,Arepas,1,331.234375,359.5123291015625,408.3188171386719,419.6588134765625
6,1,6,de,2,361.330322265625,371.5903015136719,408.3188171386719,419.6588134765625
6,1,6,Pollo,3,373.4082946777344,393.6321716308594,408.3188171386719,419.6588134765625
6,2,6,2,0,324.3583984375,329.4164123535156,419.1188049316406,430.45880126953125
6,2,6,Arepas,1,331.234375,359.5123291015625,419.1188049316406,430.45880126953125
6,2,6,de,2,361.330322265625,371.5903015136719,419.1188049316406,430.45880126953125
6,2,6,Queso,3,373.4082946777344,400.4082946777344,419.1188049316406,430.45880126953125
6,3,6,1,0,324.3583984375,328.93939208984375,429.9187927246094,441.2587890625
6,3,6,Arepa,1,330.75738525390625,354.7243347167969,429.9187927246094,441.2587890625
6,3,6,de,2,356.5423278808594,366.80230712890625,429.9187927246094,441.2587890625
6,3,6,Reina,3,368.62030029296875,390.96820068359375,429.9187927246094,441.2587890625
6,3,6,Pepiada,4,392.78619384765625,424.8090515136719,429.9187927246094,441.2587890625
6,4,6,1,0,324.3583984375,328.93939208984375,440.7187805175781,452.05877685546875
6,4,6,Arepa,1,330.75738525390625,354.7243347167969,440.7187805175781,452.05877685546875
6,4,6,de,2,356.5423278808594,366.80230712890625,440.7187805175781,452.05877685546875
6,4,6,Carne,3,368.62030029296875,392.44329833984375,440.7187805175781,452.05877685546875
6,4,6,Mechada,4,394.26129150390625,430.8102722167969,440.7187805175781,452.05877685546875
6,5,6,1,0,324.3583984375,328.93939208984375,451.5187683105469,462.8587646484375
6,5,6,Salsa,1,330.75738525390625,351.3853759765625,451.5187683105469,462.8587646484375
6,5,6,de,2,353.203369140625,363.4633483886719,451.5187683105469,462.8587646484375
6,5,6,2,3,365.2813415527344,370.33935546875,451.5187683105469,462.8587646484375
6,5,6,onzas,4,372.1573181152344,395.73822021484375,451.5187683105469,462.8587646484375
7,0,6,COMBO,0,309.4775085449219,367.3165283203125,390.1402893066406,409.7193908691406
7,0,6,6,1,370.3005676269531,380.24237060546875,390.1402893066406,409.7193908691406
7,0,6,AREPAS,2,383.2264099121094,442.542236328125,390.1402893066406,409.7193908691406
8,0,6,"c8,000",0,246.37789916992188,283.9155578613281,585.33984375,600.3241577148438
8,1,6,3,0,73.55809783935547,78.5531005859375,601.2786865234375,612.61865234375
8,1,6,Pastelitos,1,80.37110137939453,119.7649917602539,601.2786865234375,612.61865234375
8,1,6,de,2,121.58299255371094,131.84298706054688,601.2786865234375,612.61865234375
8,1,6,Pollo,3,133.66099548339844,153.88400268554688,601.2786865234375,612.61865234375
8,2,6,3,0,73.55809783935547,78.5531005859375,612.0786743164062,623.4186401367188
8,2,6,Pastelitos,1,80.37110137939453,119.7649917602539,612.0786743164062,623.4186401367188
8,2,6,de,2,121.58299255371094,131.84298706054688,612.0786743164062,623.4186401367188
8,2,6,Queso,3,133.66099548339844,160.66099548339844,612.0786743164062,623.4186401367188
8,3,6,3,0,73.55809783935547,78.5531005859375,622.8787231445312,634.2186889648438
8,3,6,Pastelitos,1,80.37110137939453,119.7649917602539,622.8787231445312,634.2186889648438
8,3,6,de,2,121.58299255371094,131.84298706054688,622.8787231445312,634.2186889648438
8,3,6,Carne,3,133.66099548339844,157.48399353027344,622.8787231445312,634.2186889648438
8,3,6,Molida,4,159.30198669433594,186.2479705810547,622.8787231445312,634.2186889648438
8,4,6,3,0,73.55809783935547,78.5531005859375,633.6787109375,645.0186767578125
8,4,6,Pastelitos,1,80.37110137939453,119.7649917602539,633.6787109375,645.0186767578125
8,4,6,de,2,121.58299255371094,131.84298706054688,633.6787109375,645.0186767578125
8,4,6,Carne,3,133.66099548339844,157.48399353027344,633.6787109375,645.0186767578125
8,4,6,Mechada,4,159.30198669433594,195.8509521484375,633.6787109375,645.0186767578125
8,5,6,1,0,73.55809783935547,78.13909912109375,644.4786987304688,655.8186645507812
8,5,6,Salsa,1,79.95709991455078,100.5851058959961,644.4786987304688,655.8186645507812
8,5,6,de,2,102.40310668945312,112.6631088256836,644.4786987304688,655.8186645507812
8,5,6,2,3,114.48110961914062,119.53910827636719,644.4786987304688,655.8186645507812
8,5,6,onzas,4,121.35710906982422,144.93711853027344,644.4786987304688,655.8186645507812
9,0,6,COMBO,0,59.397499084472656,117.23651885986328,583.1002197265625,602.6793212890625
9,0,6,12,1,120.2205810546875,137.16578674316406,583.1002197265625,602.6793212890625
9,0,6,PASTELITOS,2,140.14984130859375,231.92495727539062,583.1002197265625,602.6793212890625
10,0,6,"c5,000",0,246.37789916992188,283.26507568359375,673.1796875,688.1640014648438
10,1,6,2,0,73.55809783935547,78.61609649658203,689.1185913085938,700.4585571289062
10,1,6,Pastelitos,1,80.43409729003906,119.82708740234375,689.1185913085938,700.4585571289062
10,1,6,de,2,121.64508819580078,131.90509033203125,689.1185913085938,700.4585571289062
10,1,6,Pollo,3,133.72308349609375,153.9460906982422,689.1185913085938,700.4585571289062
10,2,6,2,0,73.55809783935547,78.61609649658203,699.9186401367188,711.2586059570312
10,2,6,Pastelitos,1,80.43409729003906,119.82708740234375,699.9186401367188,711.2586059570312
10,2,6,de,2,121.64508819580078,131.90509033203125,699.9186401367188,711.2586059570312
10,2,6,Queso,3,133.72308349609375,160.72308349609375,699.9186401367188,711.2586059570312
10,3,6,1,0,73.55809783935547,78.13909912109375,710.7186279296875,722.05859375
10,3,6,Pastelito,1,79.95709991455078,115.03999328613281,710.7186279296875,722.05859375
10,3,6,de,2,116.85799407958984,127.11799621582031,710.7186279296875,722.05859375
10,3,6,Carne,3,128.9359893798828,152.7589874267578,710.7186279296875,722.05859375
10,3,6,Molida,4,154.5769805908203,181.52296447753906,710.7186279296875,722.05859375
10,4,6,1,0,73.55809783935547,78.13909912109375,721.5186157226562,732.8585815429688
10,4,6,Pastelito,1,79.95709991455078,115.03999328613281,721.5186157226562,732.8585815429688
10,4,6,de,2,116.85799407958984,127.11799621582031,721.5186157226562,732.8585815429688
10,4,6,Carne,3,128.9359893798828,152.7589874267578,721.5186157226562,732.8585815429688
10,4,6,Mechada,4,154.5769805908203,191.12594604492188,721.5186157226562,732.8585815429688
10,5,6,1,0,73.55809783935547,78.13909912109375,732.318603515625,743.6585693359375
10,5,6,Salsa,1,79.95709991455078,100.5851058959961,732.318603515625,743.6585693359375
10,5,6,de,2,102.40310668945312,112.6631088256836,732.318603515625,743.6585693359375
10,5,6,1,3,114.48110961914062,119.0621109008789,732.318603515625,743.6585693359375
10,5,6,onza,4,120.88011169433594,140.15000915527344,732.318603515625,743.6585693359375
11,0,6,COMBO,0,59.397499084472656,117.23651885986328,670.9400634765625,690.5191650390625
11,0,6,6,1,120.2205810546875,130.16238403320312,670.9400634765625,690.5191650390625
11,0,6,PASTELITOS,2,133.1464385986328,224.92306518554688,670.9400634765625,690.5191650390625
12,0,6,COMBOS,0,21.986299514770508,218.29051208496094,9.41025161743164,65.76007843017578
0,0,7,COCA,0,47.70209884643555,88.0781021118164,75.86902618408203,93.60702514648438
0,0,7,COLA,1,91.43810272216797,130.07809448242188,75.86902618408203,93.60702514648438
0,0,7,regular,2,133.43809509277344,179.8201141357422,75.86902618408203,93.60702514648438
0,0,7,355ml:,3,183.18011474609375,227.28012084960938,75.86902618408203,93.60702514648438
0,0,7,"c1,000",4,230.66812133789062,272.92010498046875,75.96702575683594,93.60702514648438
1,0,7,COCA,0,47.70209884643555,88.0781021118164,99.86499786376953,117.60299682617188
1,0,7,COLA,1,91.43810272216797,130.07809448242188,99.86499786376953,117.60299682617188
1,0,7,zero,2,133.43809509277344,161.7600860595703,99.86499786376953,117.60299682617188
1,0,7,355ml:,3,165.12008666992188,209.30409240722656,99.86499786376953,117.60299682617188
1,0,7,"c1,000",4,212.6920928955078,255.22406005859375,99.96299743652344,117.60299682617188
2,0,7,GINGER,0,47.70209884643555,99.95010375976562,123.86096954345703,141.59896850585938
2,0,7,ALE,1,103.31010437011719,128.9300994873047,123.86096954345703,141.59896850585938
2,0,7,355ml:,2,132.29010009765625,176.47410583496094,123.86096954345703,141.59896850585938
2,0,7,"c1,000",3,179.8341064453125,222.3660888671875,123.95896911621094,141.59896850585938
3,0,7,GINGER,0,47.70209884643555,99.95010375976562,147.85693359375,165.59494018554688
3,0,7,ALE,1,103.31010437011719,128.9300994873047,147.85693359375,165.59494018554688
3,0,7,zero,2,132.29010009765625,160.61209106445312,147.85693359375,165.59494018554688
3,0,7,355ml:,3,163.9720916748047,208.15609741210938,147.85693359375,165.59494018554688
3,0,7,"c1,100",4,211.54409790039062,251.6680908203125,147.95494079589844,165.59494018554688
4,0,7,SPRITE,0,47.70209884643555,94.16809844970703,171.8529052734375,189.59091186523438
4,0,7,zero,1,97.5280990600586,125.85010528564453,171.8529052734375,189.59091186523438
4,0,7,355ml:,2,129.21009826660156,173.39410400390625,171.8529052734375,189.59091186523438
4,0,7,"c1,100",3,176.7821044921875,216.6260986328125,171.95091247558594,189.59091186523438
5,0,7,FANTA,0,47.70209884643555,93.60809326171875,195.848876953125,213.58688354492188
5,0,7,NARANJA,1,96.96809387207031,164.09808349609375,195.848876953125,213.58688354492188
5,0,7,355ml:,2,167.4580841064453,211.64208984375,195.848876953125,213.58688354492188
5,0,7,"c1,000",3,215.03009033203125,257.2820739746094,195.94688415527344,213.58688354492188
6,0,7,MALTA,0,47.70209884643555,93.98609161376953,219.8448486328125,237.58285522460938
6,0,7,355ml:,1,97.3460922241211,141.5301055908203,219.8448486328125,237.58285522460938
6,0,7,"c1,500",2,144.91810607910156,186.34408569335938,219.94285583496094,237.58285522460938
7,0,7,AGUA,0,47.70209884643555,87.95210266113281,243.8408203125,261.5788269042969
7,0,7,600ml:,1,91.31210327148438,138.07211303710938,243.8408203125,261.5788269042969
7,0,7,c800,2,141.46011352539062,173.464111328125,243.93882751464844,261.5788269042969
8,0,7,TÉ,0,47.70209884643555,64.4321060180664,267.8368225097656,285.5748291015625
8,0,7,22,1,67.79210662841797,83.80811309814453,267.8368225097656,285.5748291015625
8,0,7,oz:,2,87.1681137084961,106.50211334228516,267.8368225097656,285.5748291015625
8,0,7,"c1,000",3,109.86211395263672,152.11410522460938,267.934814453125,285.5748291015625
9,0,7,FUZE,0,47.70209884643555,82.6321029663086,291.83282470703125,309.5708312988281
9,0,7,TEA,1,85.41810607910156,112.27011108398438,291.83282470703125,309.5708312988281
9,0,7,500ml:,2,115.63011169433594,161.5921173095703,291.83282470703125,309.5708312988281
9,0,7,"c1,200",3,164.98011779785156,206.65811157226562,291.93084716796875,309.5708312988281
10,0,7,2,0,47.040000915527344,53.3995361328125,419.18133544921875,433.4393615722656
10,0,7,Onzas:,1,55.68534851074219,90.76463317871094,419.18133544921875,433.4393615722656
10,0,7,c500,2,93.05044555664062,118.23963928222656,419.18133544921875,433.4393615722656
10,1,7,7,0,47.040000915527344,53.35427474975586,435.5893859863281,449.847412109375
10,1,7,Onzas:,1,55.64008712768555,90.71937561035156,435.5893859863281,449.847412109375
10,1,7,"c2,500",2,93.00518798828125,127.42815399169922,435.5893859863281,449.847412109375
11,0,7,AJO,0,47.637699127197266,78.33090209960938,396.1402893066406,415.7193908691406
12,0,7,2,0,47.18600082397461,53.545536041259766,506.78094482421875,521.0390014648438
12,0,7,Onzas:,1,55.83134841918945,90.91063690185547,506.78094482421875,521.0390014648438
12,0,7,c500,2,93.19644927978516,118.3856430053711,506.78094482421875,521.0390014648438
12,1,7,7,0,47.03889465332031,53.35316848754883,523.3361206054688,537.5941772460938
12,1,7,Onzas:,1,55.638980865478516,90.71826934814453,523.3361206054688,537.5941772460938
12,1,7,"c2,500",2,93.00408172607422,127.42704772949219,523.3361206054688,537.5941772460938
13,0,7,CHIPOTLE,0,47.637699127197266,123.03092193603516,483.7408752441406,503.3199768066406
14,0,7,2,0,47.040000915527344,53.3995361328125,597.2614135742188,611.5194702148438
14,0,7,Onzas:,1,55.68534851074219,90.76463317871094,597.2614135742188,611.5194702148438
14,0,7,c500,2,93.05044555664062,118.23963928222656,597.2614135742188,611.5194702148438
14,1,7,7,0,47.040000915527344,53.35427474975586,613.8165893554688,628.0746459960938
14,1,7,Onzas:,1,55.64008712768555,90.71937561035156,613.8165893554688,628.0746459960938
14,1,7,"c2,500",2,93.00518798828125,127.42815399169922,613.8165893554688,628.0746459960938
15,0,7,GUASACACA,0,47.637699127197266,144.65013122558594,574.2202758789062,593.7993774414062
16,0,7,BEBIDAS,0,29.90089988708496,107.76651000976562,25.394371032714844,49.22925567626953
17,0,7,SALSAS,0,33.47426223754883,104.17445373535156,344.82672119140625,368.6615905761719
0,0,8,OFRECEMOS,0,138.0106964111328,247.38894653320312,164.07803344726562,186.9669647216797
0,0,8,SERVICIOS,1,251.64694213867188,343.8854064941406,164.07803344726562,186.9669647216797
0,0,8,CATERING,2,348.1434020996094,438.29779052734375,164.07803344726562,186.9669647216797
1,0,8,EVENTOS,0,229.02540588378906,285.2710876464844,212.79176330566406,228.4875946044922
1,0,8,SOCIALES,1,288.3401184082031,346.3883972167969,212.79176330566406,228.4875946044922
1,1,8,EVENTOS,0,210.17286682128906,266.4185791015625,195.8933868408203,211.58921813964844
1,1,8,CORPORATIVOS,1,269.48760986328125,365.2259216308594,195.8933868408203,211.58921813964844
2,0,8,SIGUENOS,0,258.2485046386719,317.6004638671875,593.2388916015625,608.27490234375
3,0,8,TAMBIÉN,0,223.82049560546875,274.8324890136719,490.1349182128906,505.1709289550781
3,0,8,ESTAMOS,1,277.7724914550781,332.16845703125,490.1349182128906,505.1709289550781
3,0,8,EN:,2,335.10845947265625,354.5004577636719,490.1349182128906,505.1709289550781
4,0,8,HAZ,0,235.49899291992188,264.0485534667969,405.5053405761719,423.0105895996094
4,0,8,TU,1,266.68536376953125,285.8334655761719,405.5053405761719,423.0105895996094
4,0,8,PEDIDO,2,289.0763244628906,340.2667541503906,405.5053405761719,423.0105895996094
5,0,8,MÁS,0,217.12600708007812,248.89599609375,240.78390502929688,259.68389892578125
5,0,8,INFORMACIÓN,1,252.5260009765625,358.8759765625,240.78390502929688,259.68389892578125
5,1,8,8496,0,238.63720703125,285.7333068847656,261.8457946777344,285.61773681640625
5,1,8,6860,1,290.1555480957031,337.25164794921875,261.8457946777344,285.61773681640625
6,0,8,TENEMOS,0,131.904296875,214.86207580566406,324.2305603027344,346.205810546875
6,0,8,SERVICIO,1,219.0247039794922,296.83123779296875,324.2305603027344,346.205810546875
6,0,8,EXPRESS,2,300.9938659667969,373.9942932128906,324.2305603027344,346.205810546875
6,0,8,PROPIO,3,378.15692138671875,444.4294738769531,324.2305603027344,346.205810546875
7,0,8,ESTAMOS,0,223.0146026611328,292.9483642578125,712.4699096679688,731.8008422851562
7,0,8,UBICADOS,1,296.7281494140625,374.9928894042969,712.4699096679688,731.8008422851562
8,0,8,MOMENTUM,0,143.13330078125,217.25729370117188,743.6177368164062,758.9057006835938
8,0,8,-,1,220.10128784179688,224.16928100585938,743.6177368164062,758.9057006835938
8,0,8,PINARES,2,227.01327514648438,278.08526611328125,743.6177368164062,758.9057006835938
8,1,8,PLAZA,0,328.1903991699219,368.3424072265625,743.6177368164062,758.9057006835938
8,1,8,ROHRMOSER,1,371.1864013671875,447.60357666015625,743.6177368164062,758.9057006835938
